351.192770	12.245404	34.694071	4.360674	2.875845	16.433141
351.836668	12.366637	34.742524	4.450213	2.825730	16.325566
352.580907	12.506271	34.812078	4.541878	2.776569	16.218788
353.431788	12.666617	34.904871	4.635773	2.728355	16.112835
354.394883	12.850278	35.023227	4.732013	2.681080	16.007738
355.491087	13.060194	35.169668	4.371050	2.634738	15.903532
356.752302	13.299696	35.346928	3.653903	2.589316	15.800252
358.161853	13.572557	35.557968	3.731237	2.544804	15.697936
359.691093	13.883052	35.805977	3.810742	2.501214	15.596633
361.336765	14.236062	36.094407	3.892534	2.458547	15.496390
363.092998	14.637162	36.426981	3.976734	2.416804	15.397261
364.951088	15.092740	36.807710	4.063465	2.375987	15.299301
366.899362	15.610134	37.240915	4.152852	2.336105	15.202572
368.923160	16.197791	37.731240	4.245024	2.297163	15.107139
371.034092	16.865465	38.283672	3.553441	2.259175	15.013074
373.208295	17.624454	38.903567	3.633940	2.222136	14.920448
375.394590	18.487832	39.596644	3.717047	2.186083	14.829350
377.568709	19.470795	40.369018	3.802857	2.151039	14.739869
379.719391	20.591020	41.227203	3.521171	2.117031	14.652100
381.820063	21.869092	42.178119	3.604027	2.084085	14.566144
383.833078	23.328971	43.229077	3.689564	2.052250	14.482115
385.737156	24.998559	44.387772	3.777841	2.021577	14.400131
387.514217	26.910306	45.662254	3.868910	1.992125	14.320319
389.150114	29.101876	47.060880	3.962816	1.963962	14.242814
390.635116	31.616833	48.592244	4.059600	1.937172	14.167760
391.964135	34.505335	50.265087	4.159293	1.911852	14.095310
393.136639	37.824740	52.088170	4.261927	1.888117	14.025625
394.156311	41.640054	54.070113	4.367527	1.866102	13.958876
395.030470	46.024062	56.219202	4.476119	1.845965	13.895241
395.769325	51.056954	58.543140	4.587727	1.827889	13.834907
396.385155	56.825176	61.048770	4.702379	1.812088	13.778066
396.908295	63.419204	63.741745	4.361426	1.798808	13.724917
397.377319	70.929897	66.626171	3.660441	1.788288	13.675658
397.776956	79.443017	69.704206	3.752510	1.780803	13.630489
398.090531	89.031655	72.975643	3.846963	1.776779	13.589624
398.333358	99.746866	76.437529	3.943827	1.776612	13.553264
398.518947	111.606551	80.083787	4.043133	1.780731	13.521606
398.686408	124.583836	83.904909	3.393574	1.789596	13.494840
398.833742	138.596735	87.887742	3.479115	1.803554	13.473133
398.941076	153.500896	92.015369	3.566768	1.823212	13.456656
399.017892	169.088811	96.267199	3.656567	1.849053	13.445557
399.071601	185.096583	100.619193	3.748551	1.881541	13.439960
399.107883	201.219273	105.044290	3.842763	1.921106	13.439969
399.131009	217.133455	109.513001	3.939249	1.968126	13.445661
399.144137	232.523702	113.994171	4.038059	2.022922	13.457086
399.149559	247.108510	118.455854	4.139249	2.085753	13.474266
399.148906	260.661172	122.866251	4.242876	2.156816	13.497192
399.143314	273.022436	127.194662	4.349001	2.236255	13.525823
399.133552	284.103860	131.412375	4.457691	2.324172	13.560090
399.120122	293.882868	135.493443	4.569011	2.420643	13.599893
399.103328	302.391918	139.415305	4.683033	2.525726	13.645105
399.083330	309.704701	143.159215	4.799828	2.639483	13.695574
399.076761	315.921975	146.710471	4.451258	2.761985	13.751126
399.076268	321.159048	150.058468	4.562256	2.893108	13.811559
399.095656	325.535161	153.196514	3.828258	3.033172	13.876680
399.123311	329.166791	156.121616	3.923849	3.181924	13.946255
399.131249	332.161862	158.834004	4.021813	3.339926	14.020085
399.124961	334.617823	161.336749	4.122209	3.507402	14.097949
399.135853	336.620261	163.635251	3.459122	3.684616	14.179628
399.154240	338.243127	165.736774	3.545651	3.871484	14.264888
399.154672	339.548626	167.649909	3.634346	4.068694	14.353538
399.141787	340.589004	169.384222	3.725257	4.276612	14.445378
399.118596	341.407503	170.949853	3.818436	4.495641	14.540216
